Instancia,Metodo,Custo,Tempo (s),Qtd Rotas,Qtd Veiculos,Intensificacao,Diversificacao,Solucao
instance4.vrp,Savings,146683.309121756,0.08,72,72,,,"[[1, 179, 210], [2, 189, 191, 238, 296, 350], [3, 25, 27, 83, 125, 247, 304, 353, 364], [4, 92, 165, 193, 252, 312, 319, 370], [5, 37, 132, 159, 181, 249, 339], [6, 39, 45, 183, 288, 329, 387, 390], [7, 337, 369, 376], [8, 52, 91, 99, 169, 284, 331, 394], [9, 24, 196, 257, 264, 389], [10, 41, 286, 355, 365], [11, 96, 127, 229, 326, 368, 382], [12, 58, 120, 243, 246, 375, 400], [13, 71, 78, 220, 262, 282, 291, 307, 309], [14, 122, 217, 393], [15, 95, 136, 160, 185, 194, 250, 366], [16, 67, 273, 294, 303, 381], [17, 29, 201, 318, 388], [18, 47, 100, 126, 174, 392], [19, 116, 221, 327, 345], [20, 259, 315, 386, 391], [21, 28, 112, 253, 374, 385], [22, 32, 211, 336], [23, 43, 68, 88, 186, 245, 351, 395], [26, 106, 113, 190, 242, 280, 290, 379], [30, 33, 124, 187, 272, 347, 398], [31, 105, 188, 277, 295], [34, 103, 268, 302, 305, 317], [35, 93, 349, 377], [36, 97, 108, 283, 396], [38, 53, 202, 225, 279, 338], [40, 46, 55, 73, 135, 143, 171, 270, 358], [42, 60, 223, 333, 362], [44, 104, 166, 321, 324, 399], [48, 207, 301, 356, 371, 384], [49, 156, 192, 352], [50, 184, 237], [51, 145, 148, 203, 212], [54, 172, 276, 308], [56, 149, 154, 287, 306, 378], [57, 66, 117, 138, 275, 285, 298, 323], [59, 130, 228, 231, 266, 313], [61, 72, 198, 310, 322, 342, 357], [62, 76, 224, 341], [63, 139, 226, 281], [64, 110, 297, 354, 367], [65, 74, 90, 101, 219, 346, 372], [69, 79, 82, 114, 133, 232, 292, 360], [70, 314], [75, 158, 300], [77, 129, 153, 162, 168, 241, 263, 348], [80, 137, 155, 204, 325], [81, 87, 258, 320], [84, 140, 151, 173, 177, 195, 236, 240, 274], [85, 340], [86, 152, 289, 330], [89, 233, 256], [94, 161, 251, 363], [98, 200, 380], [102, 111, 115, 119, 128, 175, 269, 332, 383], [107, 163, 213, 215, 222, 235, 265, 293], [109, 164, 244], [118, 134, 206, 239, 261, 271, 316], [121, 167, 214, 234, 248, 254, 260], [123, 209, 227, 344], [131, 180, 205, 334, 373], [141, 170, 199, 208, 255, 278], [142, 343, 397], [144, 218], [146, 176, 359, 361], [147, 157, 216, 230, 328, 335], [150, 197, 267, 311], [178, 182, 299]]"
instance4.vrp,Insertion,72114.78151042253,2.29,29,29,,,"[[157, 51, 61, 23, 145, 148, 122, 40, 14, 293, 210, 1], [89, 233, 31, 240, 278, 255, 384, 320, 258, 295, 70, 314, 188, 249, 161, 334, 5, 277, 391, 105, 208, 94, 339, 131, 299, 182, 274, 150, 178], [144, 218, 302, 328, 146, 361, 238, 189, 2, 104, 44, 191, 57, 350, 359, 296, 380, 63, 98, 324, 230, 268, 103, 216, 305, 317, 335, 179], [34, 399, 176, 66, 166, 117, 138, 275, 139, 200, 321, 323, 298, 285, 50, 184, 281, 309, 244, 164, 65, 199, 201, 102, 111, 141, 237, 147], [371, 46, 212, 203, 140, 80, 4, 151, 173, 235, 77, 195, 362, 236, 84, 170, 69], [75, 265, 121, 357, 158, 308, 137, 370, 325, 263, 239, 38, 348, 300, 214, 167, 234, 271, 316, 217, 393], [378, 306, 56, 181, 37, 251, 227, 373, 180, 123, 142, 397, 343, 267, 209, 205, 132, 386, 159, 356, 154, 149, 76, 224, 87, 341, 81, 256], [261, 134, 206, 118, 12, 330, 280, 248, 197, 64, 110, 297, 17, 20, 287, 259, 315, 388, 318, 29, 354, 367, 290, 379, 344, 363, 311, 254, 260], [226, 385, 21, 79, 95, 15, 42, 215, 35, 129, 155, 398, 222, 177], [204, 358, 213, 153, 9, 276, 119, 376, 115, 109], [62, 48, 207, 301, 242, 289, 86, 152, 340, 85, 107, 26], [394, 30, 172, 8, 168, 162, 49, 54, 396], [345, 313, 160, 266, 383, 185, 59, 156, 136], [60, 377, 333, 366, 43, 13, 372, 19, 307, 22, 82], [190, 106, 113, 400, 55, 270, 73, 364, 97, 36, 163], [52, 241, 338, 135, 11, 25, 3, 331, 192, 352], [365, 353, 225, 202, 53, 243, 143, 246, 375, 171], [231, 319, 283, 99, 91, 108, 342, 322, 130, 332], [32, 211, 336, 116, 346, 112, 253, 374, 28, 74], [284, 169, 96, 355, 247, 125, 83, 27, 279], [228, 72, 312, 310, 382, 389, 304, 120, 58], [250, 327, 90, 221, 71, 128, 291, 194, 360], [198, 33, 368, 264, 229, 257, 196, 24, 165, 92], [175, 269, 78, 262, 220, 114, 381, 16, 223], [193, 326, 47, 126, 387, 347, 124, 252, 390], [10, 286, 41, 174, 329, 187, 392, 18, 127], [303, 133, 68, 395, 369, 349, 93, 232, 282], [101, 219, 294, 67, 273, 337, 7, 88, 6, 292], [351, 245, 39, 186, 45, 183, 288, 100, 272]]"
instance4.vrp,RouteFirstClusterSecond,76331.30449600544,0.01,31,31,,,"[[1, 210, 293, 14, 122, 40, 46, 316, 271, 234, 167, 121, 75, 265, 357, 158, 308], [4, 151, 80, 140, 203, 212, 148, 23, 61, 145, 51, 69], [170, 199, 84, 102, 65, 141, 111, 164, 244, 309, 385, 21, 79, 177, 362, 195, 235, 77, 137], [398, 370, 325, 263, 204, 155, 129, 35, 222, 215], [42, 15, 95, 376, 115, 276, 119, 313, 345], [136, 160, 266, 185, 383, 332, 360, 228], [72, 310, 312, 198, 92, 194, 291, 43], [250, 13, 327, 128, 71, 221, 381, 114, 78], [220, 262, 269, 282, 93, 349, 369, 68, 395], [88, 6, 351, 245, 186, 39, 45, 183, 288, 329], [126, 174, 392, 18, 47, 347, 124, 272], [387, 100, 187, 292, 232, 175, 390, 252], [193, 196, 257, 229, 127, 264, 389, 96], [355, 10, 286, 41, 326, 24, 33, 368, 382], [108, 91, 99, 283, 319, 342, 322, 130, 231, 192], [352, 241, 52, 331, 3, 11, 25, 279, 284, 27], [225, 202, 53, 143, 246, 375, 85, 340, 107, 106], [113, 400, 55, 270, 190, 163, 36, 97, 364, 73, 365], [135, 338, 353, 171, 120, 243, 125, 83, 169], [247, 304, 165, 366, 223, 16, 90, 116, 346], [303, 294, 101, 219, 67, 273, 337, 7, 133], [112, 253, 374, 336, 211, 28, 32, 19, 307, 22, 82], [60, 377, 333, 372, 59, 156, 162, 49, 54], [172, 168, 8, 30, 394, 213, 396, 9, 153], [358, 26, 242, 289, 86, 152, 58, 12, 330, 280, 118, 248, 267, 197, 379, 343, 123], [397, 142, 311, 299, 182, 274, 131, 339, 255, 278, 378, 341, 81, 320, 384, 105, 208, 391, 277, 70, 314, 188, 5, 249, 161, 251, 180, 373, 227, 344, 363, 94], [295, 258, 306, 76, 149, 56, 181, 37, 132, 159, 386, 154, 371, 356, 301, 207, 20, 259, 315, 388, 318, 201, 29, 354, 17, 64, 297, 110, 334], [205, 209, 290, 367, 254, 260, 217, 393, 261, 239, 134, 206, 38, 348, 300, 214, 173, 236, 109, 226, 139, 275, 138, 117, 166, 66, 200, 380, 98, 324], [176, 359, 296, 238, 350, 57, 2, 189, 191, 104, 44, 361, 146, 230, 399, 321, 63, 285, 323, 298, 281, 184, 50, 237], [103, 268, 216, 305, 317, 302, 328, 157, 34, 147, 179, 335, 144, 218, 178, 150, 240, 31, 233, 89, 256, 62, 224, 87, 287], [48, 74]]"
instance4.vrp,TabuSearch_Simples,743488.7160978989,638.49,396,396,False,False,"[[1], [2], [3], [4], [5], [6], [7], [8], [9], [10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [21], [22], [23], [24], [25], [26], [27], [28], [29], [30], [31], [32], [33], [34], [35], [36], [37], [38], [40], [41], [42], [43], [44], [46], [47], [48], [49], [50], [51], [52], [53], [54], [55], [56], [57], [58], [59], [60], [61], [62], [63], [64], [65], [66], [67], [68], [69], [70], [71], [72], [73], [74], [75], [76], [77], [78], [79], [80], [81], [82], [83], [84], [85], [86], [87], [88], [89], [90], [91], [92], [93], [94], [95], [96], [97], [98], [99], [100], [101], [102], [103], [104], [105], [106], [107], [108], [109], [110], [111], [112], [113], [114], [115], [116], [117], [118], [119], [120], [121], [122], [123], [124], [125], [126], [127], [128], [129], [130], [131], [132], [133], [134], [135], [136], [137], [138], [139], [140], [141], [142], [143], [144], [145], [146], [147], [148], [149], [150], [151], [152], [153], [154], [155], [156], [157], [158], [159], [160], [161], [162], [163], [164], [165], [166], [167], [168], [169], [170], [171], [172], [173], [174], [175], [176], [177], [178], [179], [180], [181], [182], [39, 45, 183, 288, 329], [184], [185], [186], [187], [188], [189], [190], [191], [192], [193], [194], [195], [196], [197], [198], [199], [200], [201], [202], [203], [204], [205], [206], [207], [208], [209], [210], [211], [212], [213], [214], [215], [216], [217], [218], [219], [220], [221], [222], [223], [224], [225], [226], [227], [228], [229], [230], [231], [232], [233], [234], [235], [236], [237], [238], [239], [240], [241], [242], [243], [244], [245], [246], [247], [248], [249], [250], [251], [252], [253], [254], [255], [256], [257], [258], [259], [260], [261], [262], [263], [264], [265], [266], [267], [268], [269], [270], [271], [272], [273], [274], [275], [276], [277], [278], [279], [280], [281], [282], [283], [284], [285], [286], [287], [289], [290], [291], [292], [293], [294], [295], [296], [297], [298], [299], [300], [301], [302], [303], [304], [305], [306], [307], [308], [309], [310], [311], [312], [313], [314], [315], [316], [317], [318], [319], [320], [321], [322], [323], [324], [325], [326], [327], [328], [330], [331], [332], [333], [334], [335], [336], [337], [338], [339], [340], [341], [342], [343], [344], [345], [346], [347], [348], [349], [350], [351], [352], [353], [354], [355], [356], [357], [358], [359], [360], [361], [362], [363], [364], [365], [366], [367], [368], [369], [370], [371], [372], [373], [374], [375], [376], [377], [378], [379], [380], [381], [382], [383], [384], [385], [386], [387], [388], [389], [390], [391], [392], [393], [394], [395], [396], [397], [398], [399], [400]]"
instance4.vrp,TabuSearch_Intensificacao,743488.7160978989,640.08,396,396,True,False,"[[1], [2], [3], [4], [5], [6], [7], [8], [9], [10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [21], [22], [23], [24], [25], [26], [27], [28], [29], [30], [31], [32], [33], [34], [35], [36], [37], [38], [40], [41], [42], [43], [44], [46], [47], [48], [49], [50], [51], [52], [53], [54], [55], [56], [57], [58], [59], [60], [61], [62], [63], [64], [65], [66], [67], [68], [69], [70], [71], [72], [73], [74], [75], [76], [77], [78], [79], [80], [81], [82], [83], [84], [85], [86], [87], [88], [89], [90], [91], [92], [93], [94], [95], [96], [97], [98], [99], [100], [101], [102], [103], [104], [105], [106], [107], [108], [109], [110], [111], [112], [113], [114], [115], [116], [117], [118], [119], [120], [121], [122], [123], [124], [125], [126], [127], [128], [129], [130], [131], [132], [133], [134], [135], [136], [137], [138], [139], [140], [141], [142], [143], [144], [145], [146], [147], [148], [149], [150], [151], [152], [153], [154], [155], [156], [157], [158], [159], [160], [161], [162], [163], [164], [165], [166], [167], [168], [169], [170], [171], [172], [173], [174], [175], [176], [177], [178], [179], [180], [181], [182], [39, 45, 183, 288, 329], [184], [185], [186], [187], [188], [189], [190], [191], [192], [193], [194], [195], [196], [197], [198], [199], [200], [201], [202], [203], [204], [205], [206], [207], [208], [209], [210], [211], [212], [213], [214], [215], [216], [217], [218], [219], [220], [221], [222], [223], [224], [225], [226], [227], [228], [229], [230], [231], [232], [233], [234], [235], [236], [237], [238], [239], [240], [241], [242], [243], [244], [245], [246], [247], [248], [249], [250], [251], [252], [253], [254], [255], [256], [257], [258], [259], [260], [261], [262], [263], [264], [265], [266], [267], [268], [269], [270], [271], [272], [273], [274], [275], [276], [277], [278], [279], [280], [281], [282], [283], [284], [285], [286], [287], [289], [290], [291], [292], [293], [294], [295], [296], [297], [298], [299], [300], [301], [302], [303], [304], [305], [306], [307], [308], [309], [310], [311], [312], [313], [314], [315], [316], [317], [318], [319], [320], [321], [322], [323], [324], [325], [326], [327], [328], [330], [331], [332], [333], [334], [335], [336], [337], [338], [339], [340], [341], [342], [343], [344], [345], [346], [347], [348], [349], [350], [351], [352], [353], [354], [355], [356], [357], [358], [359], [360], [361], [362], [363], [364], [365], [366], [367], [368], [369], [370], [371], [372], [373], [374], [375], [376], [377], [378], [379], [380], [381], [382], [383], [384], [385], [386], [387], [388], [389], [390], [391], [392], [393], [394], [395], [396], [397], [398], [399], [400]]"
instance4.vrp,TabuSearch_Diversificacao,743488.7160978989,665.17,396,396,False,True,"[[1], [2], [3], [4], [5], [6], [7], [8], [9], [10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [21], [22], [23], [24], [25], [26], [27], [28], [29], [30], [31], [32], [33], [34], [35], [36], [37], [38], [40], [41], [42], [43], [44], [46], [47], [48], [49], [50], [51], [52], [53], [54], [55], [56], [57], [58], [59], [60], [61], [62], [63], [64], [65], [66], [67], [68], [69], [70], [71], [72], [73], [74], [75], [76], [77], [78], [79], [80], [81], [82], [83], [84], [85], [86], [87], [88], [89], [90], [91], [92], [93], [94], [95], [96], [97], [98], [99], [100], [101], [102], [103], [104], [105], [106], [107], [108], [109], [110], [111], [112], [113], [114], [115], [116], [117], [118], [119], [120], [121], [122], [123], [124], [125], [126], [127], [128], [129], [130], [131], [132], [133], [134], [135], [136], [137], [138], [139], [140], [141], [142], [143], [144], [145], [146], [147], [148], [149], [150], [151], [152], [153], [154], [155], [156], [157], [158], [159], [160], [161], [162], [163], [164], [165], [166], [167], [168], [169], [170], [171], [172], [173], [174], [175], [176], [177], [178], [179], [180], [181], [182], [39, 45, 183, 288, 329], [184], [185], [186], [187], [188], [189], [190], [191], [192], [193], [194], [195], [196], [197], [198], [199], [200], [201], [202], [203], [204], [205], [206], [207], [208], [209], [210], [211], [212], [213], [214], [215], [216], [217], [218], [219], [220], [221], [222], [223], [224], [225], [226], [227], [228], [229], [230], [231], [232], [233], [234], [235], [236], [237], [238], [239], [240], [241], [242], [243], [244], [245], [246], [247], [248], [249], [250], [251], [252], [253], [254], [255], [256], [257], [258], [259], [260], [261], [262], [263], [264], [265], [266], [267], [268], [269], [270], [271], [272], [273], [274], [275], [276], [277], [278], [279], [280], [281], [282], [283], [284], [285], [286], [287], [289], [290], [291], [292], [293], [294], [295], [296], [297], [298], [299], [300], [301], [302], [303], [304], [305], [306], [307], [308], [309], [310], [311], [312], [313], [314], [315], [316], [317], [318], [319], [320], [321], [322], [323], [324], [325], [326], [327], [328], [330], [331], [332], [333], [334], [335], [336], [337], [338], [339], [340], [341], [342], [343], [344], [345], [346], [347], [348], [349], [350], [351], [352], [353], [354], [355], [356], [357], [358], [359], [360], [361], [362], [363], [364], [365], [366], [367], [368], [369], [370], [371], [372], [373], [374], [375], [376], [377], [378], [379], [380], [381], [382], [383], [384], [385], [386], [387], [388], [389], [390], [391], [392], [393], [394], [395], [396], [397], [398], [399], [400]]"
instance4.vrp,TabuSearch_Completo,743488.7160978989,661.66,396,396,True,True,"[[1], [2], [3], [4], [5], [6], [7], [8], [9], [10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [21], [22], [23], [24], [25], [26], [27], [28], [29], [30], [31], [32], [33], [34], [35], [36], [37], [38], [40], [41], [42], [43], [44], [46], [47], [48], [49], [50], [51], [52], [53], [54], [55], [56], [57], [58], [59], [60], [61], [62], [63], [64], [65], [66], [67], [68], [69], [70], [71], [72], [73], [74], [75], [76], [77], [78], [79], [80], [81], [82], [83], [84], [85], [86], [87], [88], [89], [90], [91], [92], [93], [94], [95], [96], [97], [98], [99], [100], [101], [102], [103], [104], [105], [106], [107], [108], [109], [110], [111], [112], [113], [114], [115], [116], [117], [118], [119], [120], [121], [122], [123], [124], [125], [126], [127], [128], [129], [130], [131], [132], [133], [134], [135], [136], [137], [138], [139], [140], [141], [142], [143], [144], [145], [146], [147], [148], [149], [150], [151], [152], [153], [154], [155], [156], [157], [158], [159], [160], [161], [162], [163], [164], [165], [166], [167], [168], [169], [170], [171], [172], [173], [174], [175], [176], [177], [178], [179], [180], [181], [182], [39, 45, 183, 288, 329], [184], [185], [186], [187], [188], [189], [190], [191], [192], [193], [194], [195], [196], [197], [198], [199], [200], [201], [202], [203], [204], [205], [206], [207], [208], [209], [210], [211], [212], [213], [214], [215], [216], [217], [218], [219], [220], [221], [222], [223], [224], [225], [226], [227], [228], [229], [230], [231], [232], [233], [234], [235], [236], [237], [238], [239], [240], [241], [242], [243], [244], [245], [246], [247], [248], [249], [250], [251], [252], [253], [254], [255], [256], [257], [258], [259], [260], [261], [262], [263], [264], [265], [266], [267], [268], [269], [270], [271], [272], [273], [274], [275], [276], [277], [278], [279], [280], [281], [282], [283], [284], [285], [286], [287], [289], [290], [291], [292], [293], [294], [295], [296], [297], [298], [299], [300], [301], [302], [303], [304], [305], [306], [307], [308], [309], [310], [311], [312], [313], [314], [315], [316], [317], [318], [319], [320], [321], [322], [323], [324], [325], [326], [327], [328], [330], [331], [332], [333], [334], [335], [336], [337], [338], [339], [340], [341], [342], [343], [344], [345], [346], [347], [348], [349], [350], [351], [352], [353], [354], [355], [356], [357], [358], [359], [360], [361], [362], [363], [364], [365], [366], [367], [368], [369], [370], [371], [372], [373], [374], [375], [376], [377], [378], [379], [380], [381], [382], [383], [384], [385], [386], [387], [388], [389], [390], [391], [392], [393], [394], [395], [396], [397], [398], [399], [400]]"
