Instancia,Metodo,Custo,Tempo (s),Qtd Rotas,Qtd Veiculos,Intensificacao,Diversificacao,Solucao
instance1.vrp,Savings,31111.056028000803,0.0,29,29,,,"[[1, 76, 94], [2, 67, 69, 85], [3, 46, 50, 79], [4, 27, 48, 90, 99], [5, 19, 45], [6, 36, 47], [7, 30, 37, 44, 88], [8, 38, 43, 66], [9, 12, 86], [10, 56, 77, 91], [11, 26, 40], [13, 59], [14, 55, 93], [15, 29, 58, 73, 83, 97], [16, 71, 87], [17, 70, 75], [18, 81], [20, 62, 98], [21, 23, 42], [22, 28, 82, 92], [24, 57, 95], [25, 32, 33], [31, 34, 54, 74, 96], [35, 61, 68, 89], [39, 49, 60, 65], [41, 64, 78], [51, 80], [52, 72, 84], [53, 63, 100]]"
instance1.vrp,Insertion,42578.75897008073,0.01,26,26,,,"[[35, 8, 6, 16, 47, 25, 96, 33, 1], [80, 51, 24, 88, 66, 65], [74, 12, 20, 62, 22], [89, 45, 59, 13], [57, 30, 58, 18, 81], [77, 97, 95, 9], [34, 76, 86, 31, 82, 72], [40, 42, 21, 36], [32, 54, 48], [4, 60, 15, 41], [73, 19, 67, 23], [27, 39, 98, 94], [64, 79, 29, 78], [92, 63, 28], [61, 44, 26, 5], [90, 83, 68], [70, 43, 11], [46, 84, 53], [85, 38, 49], [69, 87, 2], [14, 100, 52], [55, 93, 91], [50, 37, 7], [3, 75, 56], [17, 99], [71, 10]]"
instance1.vrp,RouteFirstClusterSecond,32651.01111479745,0.0,30,30,,,"[[1, 33, 25, 47, 36], [21, 42, 23, 16], [6, 13, 59], [45, 41, 4, 65, 35], [18, 81], [9, 57], [95, 97, 60, 89], [68, 61, 58, 73], [83, 29, 15], [64, 78, 40], [26, 11, 66], [43, 79, 7], [38, 37, 30, 44, 46], [3, 50, 8, 14], [75, 70, 56], [17, 10], [93, 55, 69], [85, 91, 77, 67], [87, 2], [71, 5], [19, 88, 49, 27, 48], [39, 28, 92], [98, 62, 22], [24, 20, 12, 86], [31, 80, 51], [76, 94, 34], [54, 96], [32, 74, 82, 53], [84, 52, 72], [63, 100, 99, 90]]"
instance1.vrp,TabuSearch_Simples,28990.3205184414,176.42,29,29,False,False,"[[1], [40, 26, 11], [5, 19], [92, 28, 22], [88, 30, 37, 7, 29], [23, 42, 21], [66, 79, 43, 15, 45], [8, 50, 3, 46, 44, 38], [47, 32, 25], [27, 49, 97, 65, 35], [93, 10, 56], [83, 73, 58, 61], [6, 13, 59], [51, 20, 24], [98, 52, 63, 72, 82], [60, 68, 89], [87, 55, 69], [77, 17, 70, 75], [34, 54, 74, 96, 33], [64, 78, 41], [9, 62], [18, 81], [53, 84], [80, 12, 86, 31], [16, 71, 2, 36], [67, 85, 91, 14], [76, 94], [57, 95, 4], [39, 48, 90, 99, 100]]"
instance1.vrp,TabuSearch_Intensificacao,28931.895379057412,172.84,29,29,True,False,"[[1], [40, 26, 11], [5, 19], [92, 28, 22], [88, 30, 37, 7, 29], [16, 42, 21, 36], [66, 79, 43, 15, 45], [8, 50, 3, 46, 44, 38], [47, 32, 25], [27, 49, 97, 65, 35], [93, 10, 56], [83, 73, 58, 61], [6, 13, 59], [51, 20, 24], [98, 52, 63, 72, 82], [60, 68, 89], [87, 55, 69], [77, 17, 70, 75], [34, 54, 74, 96, 33], [64, 78, 41], [9, 62], [18, 81], [53, 84], [80, 12, 86, 31], [2, 71, 23], [67, 85, 91, 14], [76, 94], [57, 95, 4], [39, 48, 90, 99, 100]]"
instance1.vrp,TabuSearch_Diversificacao,28990.3205184414,167.68,29,29,False,True,"[[1], [40, 26, 11], [5, 19], [92, 28, 22], [88, 30, 37, 7, 29], [23, 42, 21], [66, 79, 43, 15, 45], [8, 50, 3, 46, 44, 38], [47, 32, 25], [27, 49, 97, 65, 35], [93, 10, 56], [83, 73, 58, 61], [6, 13, 59], [51, 20, 24], [98, 52, 63, 72, 82], [60, 68, 89], [87, 55, 69], [77, 17, 70, 75], [34, 54, 74, 96, 33], [64, 78, 41], [9, 62], [18, 81], [53, 84], [80, 12, 86, 31], [16, 71, 2, 36], [67, 85, 91, 14], [76, 94], [57, 95, 4], [39, 48, 90, 99, 100]]"
instance1.vrp,TabuSearch_Completo,28931.895379057412,170.02,29,29,True,True,"[[1], [40, 26, 11], [5, 19], [92, 28, 22], [88, 30, 37, 7, 29], [16, 42, 21, 36], [66, 79, 43, 15, 45], [8, 50, 3, 46, 44, 38], [47, 32, 25], [27, 49, 97, 65, 35], [93, 10, 56], [83, 73, 58, 61], [6, 13, 59], [51, 20, 24], [98, 52, 63, 72, 82], [60, 68, 89], [87, 55, 69], [77, 17, 70, 75], [34, 54, 74, 96, 33], [64, 78, 41], [9, 62], [18, 81], [53, 84], [80, 12, 86, 31], [2, 71, 23], [67, 85, 91, 14], [76, 94], [57, 95, 4], [39, 48, 90, 99, 100]]"
